link,Title,Description,Price,Condition
https://austin.craigslist.org/app/d/austin-mr-coffee-cup-coffee-maker/7407595044.html,Mr Coffee 4 cup coffee maker - $5,Mr Coffee 4 (small) cup coffee maker; works fine; thoroughly cleanedLocated off Anderson Mill Rd between 183 and Parmer or can meet nearby,$5,NA
https://austin.craigslist.org/app/d/austin-whirpool-dishwasher-gold-series/7413381789.html,Whirpool Dishwasher Gold Series - $350 (Austin),"Fully Integrated Dishwasher with Triple Filtration System, AnyWare™ Plus Silverware Basket, Silverware Spray, Sensor Cycle, 1-Hour Wash Cycle, Cycle Memory, Sanitize, 5 Wash Cycles, 51 dB Silence Rating and ENERGY STAR®: Stainless Steel*CASH ONLY*",$350,good
https://austin.craigslist.org/app/d/austin-commercial-prep-table-freezer/7413377896.html,Commercial Prep Table Freezer Stainless Steel - $500,I’m selling a 60” stainless prep table freezer. Has a new thermostat switch $500 obo. I believe the unit is a beverage air but the sticker is worn off.,$500,NA
https://austin.craigslist.org/app/d/cedar-park-appliances-for-sale/7413377032.html,Appliances for sale - $550,Hot Point Natural Gas oven and range $200Maytag microwave $150Maytag dishwasher $200All appliances work.,$550,NA
https://austin.craigslist.org/app/d/austin-kenmore-progressive-360-true/7405179787.html,Kenmore Progressive 360 True Hepa 116 Canister Vacuum Power Mate $450! - $150 (Central East - Mueller),"In excellent working condition, very clean. Includes all attachments shown. This was originally a $450 vacuum!",$150,excellent
https://austin.craigslist.org/app/d/pflugerville-like-new-washer-dryer/7413375678.html,Like New Washer & Dryer - $700 (Pflugerville),Gently used Amana washer & dryer. purchased from Best Buy this past April.,$700,like new
https://austin.craigslist.org/ppd/d/austin-24-in-black-premier-297-cu-ft/7413363080.html,24 in. Black Premier 2.97 cu. ft. Free-Standing 4 Burner Gas Range wit - $599 (Neu Appliances),"24 in. Black Premier 2.97 cu. ft. Free-Standing 4 Burner Gas Range with 9,100 BTU Open Burners Scratch and Dent - Minor 2.97 cu. Ft Oven Capacity9,100 BTU Open Burners Broiler DrawerReference #  8874Range Model # SCK100BPPremier Gas Range2.97 cu. Ft Oven Capacity9,100 BTU Open Burners Broiler DrawerUpfront ControlsBaffled Oven BurnersRange Measurements (inches)H: 40W: 24D: 26Scratch & Dent AppliancesNeu Appliances is an appliance outlet for several big-box stores. Big-box stores allow customers to return or reject appliances for many different reasons. Sometimes appliances get a ding or a dent during installation or delivery. Sometimes appliances are the wrong color, brand, size, or another reason that did not meet the customer’s expectations. These appliances do not get returned to the big-box stores, instead, they are sent to us. Once in our possession, each appliance is put through our Appliance Processing Center to systematically verify functionality before it’s cleared for sale at a big discount. Reasons an item may be labeled as Scratch & Dent may include: (This list is not exhaustive)Display or floor modelsCancelled ordersCustomer rejected on deliveryOpen-box itemsWrong appliance orderedAppliance didn’t fitOverstock itemsDiscontinued modelsCustomer returnsCosmetic damageCustomer exchangeUser errorDelivery errorWrong colorBuyer’s remorseMinor repairs neededNeu Appliances: Austin’s Favorite Appliance Outlet. We Sell Discount Appliances To Save You Money. What We SellOur appliance outlets sell Open Box appliances, Scratch and Dent appliances, and Certified Refurbished appliances. We stock all major appliance brands like Admiral, Amana, Bosch, Frigidaire, GE, Hotpoint, Kenmore, Kitchenaid, LG, Maytag, Roper, Samsung, Whirlpool, and more. Open Box Appliances: Little to no signs of use or damage; may not have their original packaging, extra accessories, or user manuals. Scratch and Dent - Minor Appliances: Few minor scratches or cosmetic marks; may not have their original packaging, extra accessories, or user manuals.Scratch and Dent - Moderate Appliances: Minor or few major scratches or cosmetic marks; may not have their original packaging, extra accessories, or user manuals. Scratch and Dent - Major Appliances: Few major scratches or cosmetic marks; may not have their original packaging, extra accessories, or user manuals. Certified Refurbished Appliances: Fully refurbished by our trained and certified In-house Technicians. These machines have been tested and approved to work under manufacturer specifications; may not have their original packaging, extra accessories, or user manuals. Warranty1-Year Parts and Labor Limited Warranty Included!**Terms and conditions apply. What We DoAppliance DeliveryAppliance InstallationAppliance RepairHow to OrderLive Website Inventory - Updated in real time!Order by phone or in person.Neu Appliances    www.NeuAppliancesAustin.com   512-992-2714123 N. Loop Blvd E. Austin, TX 78751 Open 7 Days a Week:M-F:  9-7S-S:  9-5",$599,NA
https://austin.craigslist.org/app/d/austin-electrical-kettle-and-blender/7413358885.html,electrical kettle and blender - $15,"Electrical kettle and blender, total ask for 15. Electrical kettle model is SECURA 1.8 L; blender model is Hamilton Beach.",$15,good
https://austin.craigslist.org/app/d/pflugerville-whirlpool-duet-washer-gas/7413356676.html,Whirlpool Duet Washer & Gas Dryer - $250 (Pflugerville),Whirlpool Duet Washer & Gas Dryer Set with bottoms. Both work properly. Dryer door is a little loose. Currently in storage in Round Rock. Can deliver for additional fee.,$250,good
https://austin.craigslist.org/app/d/dripping-springs-compact-countertop/7402761696.html,Compact Countertop Dishwasher - $300 (Austin),"Hello,I bought this dishwasher off Amazon for my mother a few months ago, and I have a 5 year All-State insurance coverage on it that will be transfered. It goes for $400 brand new, so I think $300 is a good deal.",$300,new
https://austin.craigslist.org/app/d/austin-ge-washer-dryer-set/7413346180.html,GE WASHER DRYER SET - $100 (austin),FOR SALE A USED GE WASHER DRYER SET. ALL ELECTRIC. I THINK THESE ARE ABOUT 10 YEARS OLD (NOT REALLY SURE WHEN WE GOT THEM). BOTH WORK. THEY ARE A LITTLE BEAT UP SO THEIR NOT PRETTY BUT THEY ARE FUNCTIONAL AND SELLING THEM CHEAP. WE ARE GETTING A NEW SET SO OUT WITH THESE. NEED TO BE GONE BY MONDAY THE 29TH. YOU WILL NEED TO PICK THEM UP AND NOT DAMAGE MY HOME IN THE PROCESS.,$100,fair
https://austin.craigslist.org/app/d/austin-kitchen-aid-mixer-spiralizer/7413339899.html,Kitchen Aid Mixer Spiralizer Attachment - $50 (Austin),"Maximize your culinary creativity and efficiency by using this multifunctional attachment to turn your KitchenAid stand mixer into a full-service food prep center. As durable as it is versatile, this do-it-all stainless-steel accessory makes the most of fresh produce with nine different combinations of spiralizing, slicing, coring and peeling.Compatible with all KitchenAid stand mixers.Easy to use: just attach to the multipurpose hub of your mixer for hands-free use.Spiralizing, slicing and coring blades create everything from slim strands to long, flat ribbons.Peeling blade can be used independently or in combination with other blades.Fruit and vegetable skewer holds food securely in place.Dishwasher safe.",$50,like new
https://austin.craigslist.org/app/d/granger-ge-range-electric-convection/7413333763.html,GE Range Electric w/convection - $600 (Granger),"Selling a used GE Range in Slate, with Convection oven. Used for 3 years, and just upgraded to gas so there is no need for this now. Front right burner replaced 1 year ago. Everything works great on this unit. I will deep clean before transaction. Delivery is available for small fee or can meet somewhere local. Model: JB755EJ5EShttps://www.geappliances.com/appliance/Adora-series-by-GE-30-Free-Standing-Electric-Convection-Range-JB755EJESEmail or text with any questions",$600,good
https://austin.craigslist.org/ppd/d/austin-smudge-proof-stainless-steel/7413330955.html,"Smudge-Proof Stainless Steel ENERGY STAR Frigidaire Gallery 25.6 cu. f - $1,149 (Neu Appliances)","Smudge-Proof Stainless Steel ENERGY STAR Frigidaire Gallery 25.6 cu. ft. Side by Side Refrigerator with In Door Water and Ice DispenserScratch and Dent - Minor (Refrigerator)25.6 cu. ft. CapacityENERGY STARExterior: Thru Door Water and Ice DispenserNeu Price: $1,149.0Compare to: $1,499.00Reference # 9667Refrigerator Model # LGHX2636TFFrigidaire Side-by-Side Refrigerator25.6 cu. ft. CapacityENERGY STARExternal: Thru Door Water and Ice DispenserEven Temp: Maintains Steady Temperature Within The RefrigeratorStore-More Shelves: Edge to Edge Shelf SpaceGallon Door StorageSmudge-Proof Stainless Steel: Fingerprint ResistantAdjustable Spill Proof Glass ShelvesPureSource 3 Water FiltrationMulti Level LED LightingCrushed and Cubed IceHumidity-Controlled Crisper DrawersDeli DrawerStandard DepthFrost FreeRefrigerator binsFreezer basketFreezer door binsDispenser lightWater filter16.5 cu. ft. Capacity Refrigerator 9 cu. ft. Capacity FreezerFridge Measurements (inches)H: 69.88 (Includes Hinges)H: 68.63 (Top of Case)W: 35.88D: 33.38Neu Appliances: Austin’s Favorite Appliance Outlet. We Sell Discount Appliances To Save You Money. What We SellOur appliance outlets sell Open Box appliances, Scratch and Dent appliances, and Certified Refurbished appliances. We stock all major appliance brands like Admiral, Amana, Bosch, Frigidaire, GE, Hotpoint, Kenmore, Kitchenaid, LG, Maytag, Roper, Samsung, Whirlpool, and more. Open Box Appliances: Little to no signs of use or damage; may not have their original packaging, extra accessories, or user manuals. Scratch and Dent - Minor Appliances: Few minor scratches or cosmetic marks; may not have their original packaging, extra accessories, or user manuals.Scratch and Dent - Moderate Appliances: Minor or few major scratches or cosmetic marks; may not have their original packaging, extra accessories, or user manuals. Scratch and Dent - Major Appliances: Few major scratches or cosmetic marks; may not have their original packaging, extra accessories, or user manuals. Certified Refurbished Appliances: Fully refurbished by our trained and certified In-house Technicians. These machines have been tested and approved to work under manufacturer specifications; may not have their original packaging, extra accessories, or user manuals. Warranty1-Year Parts and Labor Limited Warranty Included!**Terms and conditions apply. What We DoAppliance DeliveryAppliance InstallationAppliance RepairHow to OrderLive Website Inventory - Updated in real time!Order by phone or in person.Neu Appliances    www.NeuAppliancesAustin.com   512-992-2714123 N. Loop Blvd E. Austin, TX 78751 Open 7 Days a Week:M-F:  9-7S-S:  9-5","$1,149",NA
https://austin.craigslist.org/app/d/austin-samsung-over-the-range-otr/7413325133.html,Samsung Over The Range (OTR) Microwave - $200 (Austin),"1.8 cu. ft. Over-the-Range Microwave with 400 CFM Venting System, 1100 Cooking Watts, 10 Power Levels, 9 Sensor Cook Options, Auto Defrost/Reheat, Hidden Auto Louver and Convertible to Recirculation: Stainless Steel*CASH ONLY*",$200,good
https://austin.craigslist.org/app/d/austin-service-needed-small-ice-maker/7413324158.html,Service needed- small Ice maker - $100,Looking for repairs person that can swap out turning tray mechanism. Freezes just fine. Please let me know if you can fix.,$100,NA
https://austin.craigslist.org/app/d/austin-kitchen-aid-classic-mixer/7411793823.html,kitchen Aid Classic Mixer - $115 (Northwest Hills),My wife's mom gave her a new mixer and we already had this one. It works great and is in great condition. The unit has one minor imperfection. The left handle black plastic knob is missing. The metal lever works perfectly and you can probably buy a new plastic knob for less than $5.00.,$115,excellent
https://austin.craigslist.org/app/d/austin-samsung-aw3-280-cuft-door-french/7413316265.html,"Samsung AW3 28.0 cu.ft 4-Door French Door Refrigerator (Stainless Steel) - $1,500 (Austin)","Samsung AW3 28.0 cu.ft 4-Door French Door Refrigerator (Stainless Steel) with Filtered Water and Ice Dispenser , Flex Zone Drawer w/ Adjustable Temp , Energy Star® qualified, Tempered Glass Shelves , and Interior LED Lighting*CASH ONLY*","$1,500",good
https://austin.craigslist.org/app/d/round-rock-recycle-washers-and-dryers/7412083737.html,I recycle washers and dryers - $1 (Round rock),I recycle washers and dryers free of charge instead of them going to the landfill please call me! I'm located in round rock but will travel to surrounding areas.  You can set your washer or dryer outside your garage or front door and I will come by and grab it without bothering you. Please message me here or call/text 512 233 8one71 Thank you and God bless!,$1,NA
https://austin.craigslist.org/app/d/austin-frigidaire-stainless-steel-no/7413307409.html,Frigidaire-( stainless steel/no ice maker) $385 ( firm on price ) (South/austin),Selling this refrigerator in good condition gets very cold. And super clean. Can deliver just need an address so I can map it to let you know what I charge for delivery fee. Please note that I do not do stairs. Measurements are on the picture. So call if interested @  show contact info Albert,$385,NA
https://austin.craigslist.org/app/d/round-rock-top-loader-washers/7413299395.html,Top loader washers - $250 (Roundrock),I have used 15 top loaders available  for sale,$250,NA
